3991.42	963.756	1128.51	1690.64	208.398	2431.98	215.288	1007.22	568.322	945.134	879.021	498.746	562.798	0	0	432.588	1469.94	1516.4	0	3108.71	853.844	1937.27	407.71	1314.66	270.968	1006.44	614.991	924.653	1403.45	190.966	871.617
1066.59	941.489	2399.5	2354.71	851.049	0	602.344	1125.56	4191.09	741.81	355.241	1764.5	1089.35	0	501.451	889.79	1193.65	1247.61	824.335	896.15	1146.16	1260.77	954.208	1847.45	0	2325.21	3171.6	1323.8	1886.58	1663.79	1377.96
1607.14	1837.26	1497.79	186.162	2666.85	593.452	2088.54	3527.34	894.245	458.323	727.326	678.158	901.71	1333.89	1792.98	653.566	1800.18	525.85	2125.8	634.155	747.138	677.422	1451.75	1782.72	0	0	1091.49	1575.13	1024.06	2391.68	898.168
920.306	835.744	885.596	31.3017	366.755	1618.72	1194.07	2714.84	1849.11	1632.4	0	1920.19	1270.11	0	0	0	0	940.662	3218.22	1781.27	1319.45	2371.97	2629.2	2015.61	0	1541.84	2335.75	168.986	1696.04	728.884	1661.04
165.328	2814.11	1135.61	2411.34	976.791	0	1956.16	2000.26	244.554	4273.97	1994.66	390.299	3148.77	4484.89	313.243	1338.82	842.425	964.533	825.625	1983.99	1211.09	1426.08	1431.63	252.987	1231.99	2231.52	888.002	1266.45	892.712	1595.6	1271.38
1441.57	116.242	551.665	1290.36	676.879	1000.16	1234.66	1541.14	401.73	2780.04	0	1858.65	1231.21	921.654	1639.74	1121.92	1640.75	1443.63	1431.3	2131.49	1056.79	1310.52	823.109	574.058	1116.93	1346.7	2467.76	1254.19	1267.81	1368.25	1857.03
593.246	581.547	0	459.643	921.433	91.8908	599.846	2155.59	414.548	1469.53	474.482	1001.46	2403.54	656.044	1059.39	1164.23	893.645	0	1479.87	210.738	678.331	3234	821.17	490.575	0	0	871.542	944.925	1143.59	841.35	1377.98
756.507	109.963	0	646.304	2242.64	1687.98	395.018	1818.41	1675.98	4749.05	1236.47	1086.1	1667.9	793.518	761.453	402.154	609.247	3433.85	762.972	560.981	1151.07	1659.05	1548.29	599.77	1175.75	509.543	706.519	705.48	1081.57	809.913	303.934
482.519	2277.48	2152.94	859.424	1446.07	1463.13	1364.23	753.233	1886.42	2115.06	397.464	1410.19	683.347	1374.79	1326.53	411.518	1281.15	1247.19	0	1612.65	1123.13	457.661	349.165	2042.79	334.242	1408.57	410.682	0	374.321	3001.03	1403.15
1063.28	1804.21	736.979	3054.77	2231.35	374.338	3505.72	1357.65	724.843	1810.9	3093.05	977.871	991.066	1241.4	2725.36	1106.5	185.944	1558.31	1579.83	1894.21	1689.54	487.427	765.441	0	600.566	474.144	1343.85	3164.24	0	0	422.741
1270.02	2646.98	2120.2	910.394	720.939	1581.14	1609.69	2477.47	742.148	0	2755.43	633.881	602.299	2514.05	2945.54	450.553	696.443	1661.77	696.223	1356.37	1312.87	1691.66	3113.66	1760.62	1542.93	2419.03	1189.69	1902.65	549.466	1625.65	1488.25
1976.97	791.616	505.677	721.277	1338.92	1533.05	1163	1399.99	532.078	916.323	1574.17	1495.53	0	0	549.542	789.813	762.7	1683.28	1695.98	4390.11	2025.47	0	529.824	0	2643.63	0	1931.31	1593.57	470.776	1221.58	0
960.546	753.913	792.253	535.092	1408.59	2353.79	1091.4	1368.86	1563.27	502.679	442.943	1372.52	1232.97	265.303	1271.57	0	1823.55	544.723	2226.99	577.517	4232.46	2333.82	1494.17	2150.44	267.195	1677.26	714.696	1410.9	2082.12	272.056	947.686
1210.99	1702.32	1503.49	2254.18	1136.79	2476.31	5616.74	2301.29	879.458	1560.93	1101.11	575.297	2367.98	1397.01	0	3805.37	1122.96	721.406	1379.54	763.316	2194.68	3523.01	6142.08	2179	1310.35	2640.48	1154.96	971.208	1631.4	0	1036.67
1672.38	1590.24	1433.81	2235.96	1754.54	1555.05	1963.35	805.809	717.094	621.282	493.233	138.878	1344.24	154.178	635.904	528.962	788.578	609.454	523.674	2918.07	884.481	4796.64	2260.44	1327.16	1409.19	1885.16	4337.72	0	1049.29	646.335	360.122
1443.66	1177.27	568.042	507.842	579.175	1125.33	1636.52	0	1651.07	793.692	1075.12	1137.11	830.209	1827.45	1095.56	838.178	0	1167.07	1522.36	490.037	887.036	2251	2243.96	2180.42	1057.13	565.02	5286.49	2440.01	372.879	1534.35	149.275
1428.33	1073.48	1870.48	2178.75	2149.29	918.955	1458.81	664.186	2002.84	1278.61	0	1674.4	935.543	2408.27	0	1191.1	1275.63	801.453	0	201.242	618.192	1535.67	1855.83	1584.82	1918.5	2031.8	606.685	1054.58	1827.4	1789.76	2064.3
401.419	4435.05	4884.74	1365.22	1509.62	6007.63	2151.35	1256.16	275.719	8096.29	2717.99	1369.49	994.531	0	1983.15	3348.24	1541.85	1676.43	352.244	368.498	1403.54	1232.87	589.789	1730.71	1786.13	0	858.594	692.965	606.611	1354.14	477.837
2053.24	306.053	1125.89	1992.63	1365.52	3907.53	1143.45	684.756	0	0	987.938	1226.75	964.802	1252.27	2025.63	1262.32	2953.07	1511.37	961.658	691.248	0	743.418	568.169	694.2	604.001	0	614.127	3898.42	603.338	2162.47	1954.67
1683.02	2063.81	828.148	2167.61	3880.87	885.806	1896.81	421.79	114.896	711.149	1787.31	1055.97	1913.23	1251.61	1190.6	3980.64	2596.34	2251.46	1279.17	0	964.259	983.673	878.633	1827.01	126.583	2288.29	0	495.004	2223.44	3332.76	1442.78
