1065.99	127.887	2892.1	878.762	1071.57	646.615	438.362	1054.59	2333.8	3171.72	1586.4	3771.37	1245.22	1603.52	1457.86	412.945	1616.79	1872.97	696.18	1455.64	1365.4	661.956	1493.51	342.378	1171.15	1120.83	702.558	1399.37	1696.62	978.447	878.24
675.675	1621.52	1524.18	2897.43	931.466	350.935	1153.75	2083.61	1125.97	523.495	693.445	992.845	1948.45	978.723	637.899	876.955	2486.85	1130.66	1671.2	1739.25	1311.72	2265.24	1465.72	1851.48	1266.42	952.695	934.842	2852.97	1151.65	1624.13	3201.43
1268.03	2055.38	672.752	1431.42	1227.11	1159.75	231.219	1512.06	1443.76	1268.61	1980.05	1197.3	959.905	1079.18	937.16	1460.52	1972.9	2127.41	2178.54	2367.4	2200.06	2842.69	1235.33	1568.64	342.29	2091.35	1302.95	1134.99	1055.92	2768.14	1783.34
1315.76	1244.66	667.905	1249.78	2386.76	1684.29	790.112	801.453	1133.11	796.36	2153.36	1266.53	627.575	1688.01	2225.56	686.546	4672.33	2055.7	1477.36	1566.06	1980.34	519.845	620.825	1233.55	2085.71	1041.52	476.401	1863.22	1309.41	1400.76	1661.64
1664.8	333.278	1018.88	529.085	1025.58	1600.95	1223.5	1566.65	1275.56	1082.54	1655.03	1712.47	1160.76	1881.23	2315.93	1280.36	974.865	932.1	2060.47	2074.35	1757.7	1109.12	500.48	1447.9	1430.19	1581.34	2386.47	596.22	1051.28	1082.62	883.644
973.765	1099.53	1036.23	1142.14	439.582	2230.71	2960.92	856.48	1233.7	642.625	770.678	1040.66	749.288	1090.63	1576.99	1634.62	1058.63	361.033	1642.08	1528.41	2173.47	1337.15	941.433	3644.24	1717.34	808.905	1204.22	1846.84	706.045	637.965	1445.23
1063.41	960.759	1308.35	645.957	954.764	2701.18	2618.95	2256.77	869.33	897.223	2446.32	1410.75	3090.5	1784.98	738.43	1469	1320.2	666.235	1659.56	1609.83	1643.22	947.571	1285.07	1609.78	1644.7	1282.41	1914.64	2726.28	1066.03	1441.81	1050.31
1766.13	655.761	3332.08	2297.09	738.045	916.465	1756.19	2712.4	1498.01	1229.56	570.958	300.757	1466.68	568.12	1652.18	775.925	848.56	4309.3	1316.65	547.855	1000.71	1305.07	1607.14	1901.51	3843.63	1201.88	1349.49	3896.43	82.911	1211.01	1151.67
911.651	1027.7	1513.39	1229.01	551.582	1516.59	1698.98	1483.91	1815.71	1500.42	1241.21	1264.8	1188.42	697.725	1632.6	974.237	1887.1	3322.74	1192.92	1259.43	701.45	966.738	1565.1	1497.87	1375.56	1369.35	1179.12	1278.99	770.469	604.759	1834.59
1191.09	1843.84	837.591	1255.33	1435.65	1381.87	1527	2645.65	863.145	1898.13	2095.61	540.428	584.98	862.087	843.384	1674.44	797.815	1107.7	4849.69	561.531	884.865	2078.64	2016.84	1112.15	1683.61	1611.68	965.679	2590.65	2637.38	1937.01	1071.51
500.935	1456.7	1592.84	1586.29	1300.3	2120.17	1329.43	1182.55	1324.48	3043.99	1376.8	1169.82	860.36	1286.69	1021.67	1259.65	620.233	1936.42	1922.09	1699.84	1764.65	1017.62	821.239	1812.76	2050.24	1459.32	1771.36	863.831	1658.81	559.575	1047.19
1330.23	1813.74	439.327	1792.88	1875.24	1278.78	1077.93	3076.31	165.783	574.32	873.135	963.645	2028.93	1227.62	1071.06	2219.83	1249.07	1418.75	445.26	2270.97	530.01	158.855	1542.67	2053.67	1706.21	1017.7	2014.91	1774.23	2393.63	1859.19	700.84
966.328	1361.68	1490.97	1138.28	1490.88	1360.65	1767.64	353.608	1128.13	569.09	516.291	642.6	1044.66	2484.11	999.536	793.84	890.481	1288.96	1598.67	1765.05	1483.3	1386.06	2023.43	1416.05	1626.34	2616.64	786.78	1407.44	4895.29	1619.87	797.023
1349.65	1270.72	2494.02	2052.39	1604.39	829.17	954.961	994.927	460.799	968.138	1221.68	926.226	1835.08	2469.16	1890.59	829.141	2218.16	2142.2	1293.77	736.915	361.637	1067.28	744.438	1175.32	1869.56	1262.89	536.645	968.223	3714.24	1481.37	882.996
1128.86	1683.24	2367.75	990.369	804.119	1065.29	105.823	1135.12	274.123	535.727	1116.89	1182.47	2660.72	946.695	2181.93	948.575	993.94	1508.53	1275.83	1591.13	1114.05	1678.62	1788.9	1405.14	1603.37	563.72	1257.97	2493.9	391.413	1757.72	1800.6
730.08	506.72	712.8	1162.63	1221.18	776.766	1106.59	82.49	352.654	2132.18	1287.22	1762.1	1093.21	3192.99	720.933	582.687	1074.52	1820.24	2756.51	1886.02	1734.7	1994.36	1402.99	841.895	1898.07	1896.98	1847.05	2231.24	816.885	1243.88	946.085
1497.34	1595.79	1345.3	1062.8	241.208	1724.52	1778.19	2663.11	1609.98	1251.81	970.364	1246.39	620.61	1700.17	854.945	2154.89	912.88	1630.44	1305.08	1711.74	2032.78	807.74	1149.43	1793.53	1452.61	2799.2	874.206	1082.02	1381.92	707.63	457.323
1081.88	862.94	1286.76	1158.52	1094.29	2619.82	707.121	1369.48	622.05	438.932	3000.39	703.964	1001.86	1261.78	1553.44	725.23	4232.65	2704.68	2304.63	2995.47	1624.66	2138.66	2840.99	2473.57	1282.24	949.52	947.765	990.561	458.997	1535.45	1664.03
3258.64	1654.34	1470.84	901.113	1682.5	1129.37	836.337	2664.59	1101.12	1662.42	1520.72	1210.13	2297.52	1535.51	1431.64	629.779	2543.86	1658.96	1721.95	1507.95	3834.34	1370.76	3552.34	895.855	2876.14	942.444	2132.72	1547.63	1283.03	2075.69	592.8
2553	1041.55	1038.99	2037.59	1351.53	920.308	1850.87	1111.81	1595.99	438.626	302.695	1009.99	834.318	1330.54	1058.71	806.01	1739.89	1475.04	1088.36	506.941	3943.95	1937.78	1844.88	1541.1	1936.08	1813.68	1209.14	1546.27	1875.09	1442.13	1512.98
1286.54	2097.33	622.315	1000.38	832.516	1182.71	1271.69	1192.07	2673.23	1979.4	0	2684.7	1724.9	883.08	1558.06	2467.81	969.54	1938.68	2162.99	2761.93	1687.35	1513.55	630.592	1548.38	1382.39	3031.38	1280.28	1480.51	1120.56	601.245	321.663
